iteration,epoch,batch_in_epoch,batches_per_epoch,loss_instant,loss_running_avg
66445,396,85,168,3.1199e-08,0.0011667
66450,396,90,168,2.3958e-07,0.0011666
66455,396,95,168,3.5575e-07,0.0011665
66460,396,100,168,4.6566e-09,0.0011664
66465,396,105,168,1.3554e-06,0.0011664
66470,396,110,168,4.8353e-07,0.0011663
66475,396,115,168,2.3516e-08,0.0011662
66480,396,120,168,1.0012e-08,0.0011661
66485,396,125,168,3.2829e-08,0.001166
66490,396,130,168,6.4959e-08,0.0011659
66495,396,135,168,7.3617e-07,0.0011658
66500,396,140,168,2.3749e-08,0.0011657
66505,396,145,168,1.0035e-07,0.0011657
66510,396,150,168,7.2642e-08,0.0011656
66515,396,155,168,1.0943e-08,0.0011655
66520,396,160,168,1.1805e-06,0.0011654
66525,396,165,168,2.3692e-06,0.0011653
66696,398,0,168,1.7299e-07,0.0011623
66701,398,5,168,4.1211e-08,0.0011622
66706,398,10,168,1.5407e-06,0.0011622
66711,398,15,168,9.9185e-08,0.0011621
66716,398,20,168,1.7257e-06,0.001162
66721,398,25,168,9.0803e-08,0.0011619
66726,398,30,168,1.9325e-07,0.0011618
66731,398,35,168,8.9407e-08,0.0011617
66736,398,40,168,1.2177e-07,0.0011616
66741,398,45,168,2.1916e-06,0.0011615
66746,398,50,168,7.6135e-08,0.0011615
66751,398,55,168,1.8812e-07,0.0011614
66756,398,60,168,1.7369e-07,0.0011613
66761,398,65,168,4.9593e-08,0.0011612
66766,398,70,168,1.1851e-07,0.0011611
66771,398,75,168,3.1711e-07,0.001161
66776,398,80,168,7.1746e-07,0.0011609
66781,398,85,168,1.2712e-07,0.0011608
66786,398,90,168,1.1167e-06,0.0011608
66791,398,95,168,1.0687e-07,0.0011607
66796,398,100,168,3.4459e-08,0.0011606
66801,398,105,168,4.0023e-07,0.0011605
66806,398,110,168,3.6576e-07,0.0011604
66811,398,115,168,1.397e-09,0.0011603
66816,398,120,168,1.7536e-06,0.0011602
66821,398,125,168,2.3283e-09,0.0011601
66826,398,130,168,3.7951e-08,0.0011601
66831,398,135,168,3.3418e-06,0.00116
66836,398,140,168,6.496e-08,0.0011599
66841,398,145,168,8.8098e-07,0.0011598
66846,398,150,168,4.0512e-08,0.0011597
66851,398,155,168,3.8463e-07,0.0011596
66856,398,160,168,1.1084e-06,0.0011595
66861,398,165,168,9.3365e-08,0.0011595
67032,400,0,168,4.028e-08,0.0011565
67037,400,5,168,2.0955e-08,0.0011564
67042,400,10,168,6.2303e-07,0.0011563
67047,400,15,168,1.7276e-06,0.0011563
67052,400,20,168,8.8009e-08,0.0011562
67057,400,25,168,1.2806e-08,0.0011561
67062,400,30,168,1.6997e-08,0.001156
67067,400,35,168,4.4005e-08,0.0011559
67072,400,40,168,1.7368e-07,0.0011558
67077,400,45,168,1.6903e-07,0.0011557
67082,400,50,168,1.0886e-06,0.0011556
67087,400,55,168,1.7462e-08,0.0011556
67092,400,60,168,1.8068e-07,0.0011555
67097,400,65,168,3.1898e-08,0.0011554
67102,400,70,168,1.2526e-07,0.0011553
67107,400,75,168,9.7322e-08,0.0011552
67112,400,80,168,1.56e-08,0.0011551
67117,400,85,168,2.631e-08,0.001155
67122,400,90,168,1.064e-07,0.001155
67127,400,95,168,1.0265e-06,0.0011549
67132,400,100,168,1.5134e-08,0.0011548
67137,400,105,168,5.9138e-08,0.0011547
67142,400,110,168,5.5879e-09,0.0011546
67147,400,115,168,1.7002e-06,0.0011545
67152,400,120,168,7.0547e-08,0.0011544
67157,400,125,168,1.5832e-08,0.0011543
67162,400,130,168,2.0954e-07,0.0011543
67167,400,135,168,2.6077e-08,0.0011542
67172,400,140,168,8.4983e-08,0.0011541
67177,400,145,168,4.4238e-08,0.001154
67182,400,150,168,4.191e-09,0.0011539
67187,400,155,168,3.0058e-07,0.0011538
67192,400,160,168,7.0082e-08,0.0011537
67197,400,165,168,1.223e-05,0.0011537
67368,402,0,168,7.2607e-07,0.0011508
67373,402,5,168,8.1491e-09,0.0011507
67378,402,10,168,4.6566e-10,0.0011506
67383,402,15,168,4.6566e-09,0.0011505
67388,402,20,168,9.0804e-09,0.0011505
67393,402,25,168,1.7928e-08,0.0011504
67398,402,30,168,1.2892e-06,0.0011503
67403,402,35,168,3.9115e-08,0.0011502
67408,402,40,168,3.2432e-07,0.0011501
67413,402,45,168,2.6775e-08,0.00115
67418,402,50,168,9.7789e-09,0.0011502
67423,402,55,168,1.355e-07,0.0011501
67428,402,60,168,5.1921e-08,0.00115
67433,402,65,168,2.2072e-07,0.0011499
67438,402,70,168,2.3794e-07,0.0011498
67443,402,75,168,1.4575e-07,0.0011497
67448,402,80,168,1.7695e-08,0.0011496
67453,402,85,168,5.5966e-07,0.0011496
67458,402,90,168,1.5367e-08,0.0011495
67463,402,95,168,0.015339,0.0011496
67468,402,100,168,4.0743e-07,0.0011495
67473,402,105,168,1.5692e-07,0.0011494
67478,402,110,168,7.4506e-09,0.0011497
67483,402,115,168,1.7462e-08,0.0011496
67488,402,120,168,1.4505e-07,0.0011495
67493,402,125,168,3.0624e-06,0.0011494
67498,402,130,168,4.1257e-07,0.0011494
67503,402,135,168,1.4923e-06,0.0011493
67508,402,140,168,9.0381e-07,0.0011492
67513,402,145,168,1.3946e-07,0.0011491
67518,402,150,168,9.5408e-07,0.001149
67523,402,155,168,7.8659e-07,0.0011489
67528,402,160,168,8.9639e-08,0.0011488
67533,402,165,168,2.5611e-08,0.0011488
67704,404,0,168,8.6501e-07,0.0011459
67709,404,5,168,1.2386e-07,0.0011458
67714,404,10,168,2.3445e-07,0.0011457
67719,404,15,168,2.8439e-06,0.0011456
67724,404,20,168,3.2129e-07,0.0011455
67729,404,25,168,7.8929e-08,0.0011455
67734,404,30,168,3.4946e-07,0.0011454
67739,404,35,168,8.8029e-07,0.0011453
67744,404,40,168,1.4249e-07,0.0011455
67749,404,45,168,4.612e-07,0.0011454
67754,404,50,168,0.00020245,0.0011453
67759,404,55,168,8.6657e-07,0.0011452
67764,404,60,168,2.0256e-07,0.0011451
67769,404,65,168,8.2887e-08,0.001145
67774,404,70,168,6.7521e-08,0.0011449
67779,404,75,168,6.3327e-07,0.0011449
67784,404,80,168,2.135e-07,0.0011448
67789,404,85,168,1.688e-07,0.0011447
67794,404,90,168,7.7133e-07,0.0011446
67799,404,95,168,8.7913e-06,0.0011445
67804,404,100,168,2.3862e-06,0.0011444
67809,404,105,168,4.9801e-07,0.0011444
67814,404,110,168,2.1053e-05,0.0011443
67819,404,115,168,1.2978e-05,0.0011442
67824,404,120,168,1.8793e-06,0.0011441
67829,404,125,168,4.3074e-08,0.001144
67834,404,130,168,4.6799e-08,0.0011439
67839,404,135,168,2.9324e-06,0.0011438
67844,404,140,168,7.8274e-07,0.0011438
67849,404,145,168,1.6294e-06,0.0011437
67854,404,150,168,2.1839e-07,0.0011436
67859,404,155,168,2.9615e-07,0.0011435
67864,404,160,168,8.3466e-07,0.0011434
67869,404,165,168,1.5855e-07,0.0011433
68040,406,0,168,2.5192e-07,0.0011405
68045,406,5,168,1.967e-06,0.0011404
68050,406,10,168,2.766e-07,0.0011403
68055,406,15,168,2.54e-05,0.0011402
68060,406,20,168,1.3993e-07,0.0011401
68065,406,25,168,3.213e-07,0.0011401
68070,406,30,168,1.3411e-07,0.00114
68075,406,35,168,2.5611e-09,0.0011399
68080,406,40,168,1.0889e-06,0.0011398
68085,406,45,168,6.7521e-09,0.0011397
68090,406,50,168,1.0169e-06,0.0011396
68095,406,55,168,5.2268e-07,0.0011396
68100,406,60,168,2.1653e-08,0.0011395
68105,406,65,168,2.0722e-08,0.0011394
68110,406,70,168,8.2422e-08,0.0011393
68115,406,75,168,9.3506e-06,0.0011392
68120,406,80,168,3.9707e-06,0.0011391
68125,406,85,168,2.0303e-07,0.0011391
68130,406,90,168,3.1781e-07,0.001139
68135,406,95,168,6.4654e-07,0.0011389
68140,406,100,168,6.1698e-07,0.0011388
68145,406,105,168,1.057e-07,0.0011387
68150,406,110,168,2.5563e-06,0.0011386
68155,406,115,168,2.0792e-07,0.0011386
68160,406,120,168,1.1131e-05,0.0011385
68165,406,125,168,1.0943e-07,0.0011384
68170,406,130,168,3.5739e-07,0.0011383
68175,406,135,168,3.8851e-06,0.0011382
68180,406,140,168,1.4309e-05,0.0011381
68185,406,145,168,7.7379e-07,0.0011381
68190,406,150,168,5.1688e-08,0.001138
68195,406,155,168,1.0175e-07,0.0011379
68200,406,160,168,3.7899e-06,0.0011378
68205,406,165,168,1.1502e-07,0.0011377
68376,408,0,168,1.9278e-07,0.0011349
68381,408,5,168,4.5169e-08,0.0011348
68386,408,10,168,2.2584e-07,0.0011347
68391,408,15,168,3.5094e-06,0.0011346
68396,408,20,168,1.0943e-07,0.0011346
68401,408,25,168,1.2177e-07,0.0011345
68406,408,30,168,1.2736e-07,0.0011344
68411,408,35,168,2.6405e-06,0.0011343
68416,408,40,168,2.9185e-06,0.0011342
68421,408,45,168,1.0477e-08,0.0011341
68426,408,50,168,1.3458e-07,0.0011341
68431,408,55,168,9.7798e-07,0.001134
68436,408,60,168,1.2852e-07,0.0011339
68441,408,65,168,1.227e-07,0.0011338
68446,408,70,168,1.2034e-06,0.0011337
68451,408,75,168,4.0061e-06,0.0011336
68456,408,80,168,5.2852e-08,0.0011336
68461,408,85,168,2.2681e-06,0.0011335
68466,408,90,168,1.0284e-06,0.0011334
68471,408,95,168,3.1617e-07,0.0011333
68476,408,100,168,8.2189e-08,0.0011332
68481,408,105,168,6.1882e-07,0.0011331
68486,408,110,168,5.2177e-07,0.0011331
68491,408,115,168,5.2154e-08,0.001133
68496,408,120,168,3.4831e-07,0.0011329
68501,408,125,168,9.4846e-07,0.0011328
68506,408,130,168,4.0978e-08,0.0011327
68511,408,135,168,5.4138e-06,0.0011326
68516,408,140,168,3.0501e-08,0.0011326
68521,408,145,168,1.3033e-06,0.0011325
68526,408,150,168,6.0554e-07,0.0011324
68531,408,155,168,4.6959e-07,0.0011323
68536,408,160,168,6.0347e-07,0.0011322
68541,408,165,168,4.7264e-08,0.0011321
68712,410,0,168,3.3991e-07,0.0011293
68717,410,5,168,2.8172e-08,0.0011293
68722,410,10,168,7.6668e-07,0.0011292
68727,410,15,168,1.8631e-06,0.0011291
68732,410,20,168,1.1292e-07,0.001129
68737,410,25,168,1.1944e-07,0.0011289
68742,410,30,168,6.2165e-08,0.0011288
68747,410,35,168,5.1777e-05,0.0011288
68752,410,40,168,3.8834e-07,0.0011287
68757,410,45,168,1.4319e-07,0.0011286
68762,410,50,168,4.8429e-08,0.0011285
68767,410,55,168,2.8427e-07,0.0011284
68772,410,60,168,1.6764e-08,0.0011284
68777,410,65,168,2.2337e-06,0.0011283
68782,410,70,168,1.2107e-07,0.0011282
68787,410,75,168,2.8521e-07,0.0011281
68792,410,80,168,9.0804e-09,0.001128
68797,410,85,168,2.3073e-07,0.0011279
68802,410,90,168,1.287e-06,0.0011279
68807,410,95,168,6.5658e-08,0.0011278
68812,410,100,168,2.0256e-07,0.0011277
68817,410,105,168,4.4471e-08,0.0011276
68822,410,110,168,7.2036e-07,0.0011275
68827,410,115,168,4.1909e-08,0.0011275
68832,410,120,168,5.099e-08,0.0011274
68837,410,125,168,7.3711e-07,0.0011273
68842,410,130,168,1.6298e-09,0.0011272
68847,410,135,168,4.491e-07,0.0011271
68852,410,140,168,1.5739e-07,0.001127
68857,410,145,168,1.3901e-06,0.001127
68862,410,150,168,1.2344e-06,0.0011269
68867,410,155,168,3.0244e-07,0.0011268
68872,410,160,168,2.5378e-08,0.0011267
68877,410,165,168,2.2398e-07,0.0011266
69048,412,0,168,6.7605e-07,0.0011239
69053,412,5,168,5.9372e-08,0.0011238
69058,412,10,168,2.2793e-07,0.0011237
69063,412,15,168,2.6938e-07,0.0011236
69068,412,20,168,1.8347e-07,0.0011235
69073,412,25,168,1.6663e-05,0.0011235
69078,412,30,168,4.9403e-07,0.0011234
69083,412,35,168,1.4505e-07,0.0011233
69088,412,40,168,3.0734e-08,0.0011232
69093,412,45,168,1.3877e-07,0.0011231
69098,412,50,168,7.497e-08,0.001123
69103,412,55,168,3.3038e-07,0.001123
69108,412,60,168,3.0872e-07,0.0011229
69113,412,65,168,1.1828e-07,0.0011228
69118,412,70,168,2.0233e-07,0.0011227
69123,412,75,168,7.3662e-07,0.0011226
69128,412,80,168,6.0416e-07,0.0011226
69133,412,85,168,1.6843e-05,0.0011225
69138,412,90,168,1.1136e-06,0.0011224
69143,412,95,168,2.8218e-07,0.0011223
69148,412,100,168,7.9627e-08,0.0011222
69153,412,105,168,1.5553e-07,0.0011222
69158,412,110,168,1.2525e-06,0.0011221
69163,412,115,168,1.8125e-06,0.001122
69168,412,120,168,1.3504e-07,0.0011219
69173,412,125,168,1.362e-07,0.0011218
69178,412,130,168,1.5537e-06,0.0011217
69183,412,135,168,1.0069e-06,0.0011217
69188,412,140,168,7.2963e-07,0.0011216
69193,412,145,168,3.9581e-08,0.0011215
69198,412,150,168,1.3854e-06,0.0011214
69203,412,155,168,8.4517e-08,0.0011213
69208,412,160,168,1.2759e-07,0.0011213
69213,412,165,168,3.8883e-08,0.0011212
69384,414,0,168,1.3019e-06,0.0011184
69389,414,5,168,1.3884e-06,0.0011183
69394,414,10,168,7.2177e-09,0.0011183
69399,414,15,168,2.1676e-07,0.0011182
69404,414,20,168,2.582e-07,0.0011181
69409,414,25,168,4.5354e-07,0.001118
69414,414,30,168,7.3108e-08,0.0011179
69419,414,35,168,2.2538e-07,0.0011179
69424,414,40,168,3.1152e-07,0.0011178
69429,414,45,168,3.0639e-07,0.0011177
69434,414,50,168,1.129e-06,0.0011176
69439,414,55,168,1.6082e-06,0.0011175
69444,414,60,168,2.724e-07,0.0011175
69449,414,65,168,3.3295e-08,0.0011174
69454,414,70,168,3.2131e-08,0.0011173
69459,414,75,168,2.2957e-07,0.0011172
69464,414,80,168,2.3841e-07,0.0011171
69469,414,85,168,3.6787e-08,0.0011171
69474,414,90,168,1.3434e-07,0.001117
69479,414,95,168,2.4563e-07,0.0011169
69484,414,100,168,2.6961e-07,0.0011168
69489,414,105,168,7.9134e-07,0.0011167
69494,414,110,168,4.3328e-07,0.0011166
69499,414,115,168,2.0256e-08,0.0011166
69504,414,120,168,2.2515e-07,0.0011165
69509,414,125,168,2.2771e-07,0.0011164
69514,414,130,168,1.0873e-07,0.0011163
69519,414,135,168,1.7229e-08,0.0011162
69524,414,140,168,5.1105e-07,0.0011162
69529,414,145,168,3.539e-08,0.0011161
69534,414,150,168,1.355e-07,0.001116
69539,414,155,168,7.1845e-07,0.0011159
69544,414,160,168,5.1686e-07,0.0011158
69549,414,165,168,4.9168e-07,0.0011158
69720,416,0,168,5.1223e-09,0.001114
69725,416,5,168,1.4901e-08,0.0011139
69730,416,10,168,0.00031105,0.0011139
69735,416,15,168,2.2584e-08,0.0011138
69740,416,20,168,1.071e-08,0.0011137
69745,416,25,168,1.4063e-07,0.0011136
69750,416,30,168,3.2409e-07,0.0011136
69755,416,35,168,4.8894e-08,0.0011135
69760,416,40,168,2.575e-07,0.0011134
69765,416,45,168,9.9185e-08,0.0011133
69770,416,50,168,1.3062e-07,0.0011132
69775,416,55,168,5.145e-07,0.0011132
69780,416,60,168,1.6298e-08,0.0011131
69785,416,65,168,2.6402e-07,0.001113
69790,416,70,168,4.6073e-07,0.0011129
69795,416,75,168,2.7799e-07,0.0011128
69800,416,80,168,2.3283e-08,0.0011128
69805,416,85,168,1.3271e-08,0.0011127
69810,416,90,168,3.7253e-09,0.0011126
69815,416,95,168,1.3993e-07,0.0011125
69820,416,100,168,2.0489e-08,0.0011124
69825,416,105,168,2.5378e-08,0.0011124
69830,416,110,168,1.3481e-07,0.0011123
69835,416,115,168,1.2223e-07,0.0011122
69840,416,120,168,2.8217e-07,0.0011121
69845,416,125,168,1.0448e-06,0.001112
69850,416,130,168,2.6216e-07,0.001112
69855,416,135,168,1.2806e-08,0.0011119
69860,416,140,168,3.63e-06,0.0011118
69865,416,145,168,7.4506e-09,0.0011117
69870,416,150,168,4.6702e-06,0.0011116
69875,416,155,168,3.2596e-08,0.0011116
69880,416,160,168,3.1501e-07,0.0011115
69885,416,165,168,7.9394e-08,0.0011114
70056,418,0,168,3.3759e-07,0.0011088
70061,418,5,168,1.7928e-08,0.0011088
70066,418,10,168,2.2118e-07,0.0011087
70071,418,15,168,2.2531e-05,0.0011086
70076,418,20,168,1.6696e-06,0.0011085
70081,418,25,168,4.9357e-07,0.0011085
70086,418,30,168,2.2491e-07,0.0011084
70091,418,35,168,1.3737e-07,0.0011083
70096,418,40,168,2.0809e-06,0.0011082
70101,418,45,168,3.539e-08,0.0011081
70106,418,50,168,9.8487e-08,0.0011081
70111,418,55,168,4.8894e-08,0.001108
70116,418,60,168,8.1257e-08,0.0011079
70121,418,65,168,8.0326e-08,0.0011078
70126,418,70,168,4.6546e-06,0.0011077
70131,418,75,168,4.207e-07,0.0011077
70136,418,80,168,8.6147e-09,0.0011076
70141,418,85,168,8.159e-07,0.0011075
70146,418,90,168,3.9581e-09,0.0011074
70151,418,95,168,1.5366e-07,0.0011073
70156,418,100,168,2.2351e-07,0.0011073
70161,418,105,168,3.5623e-08,0.0011072
70166,418,110,168,1.1804e-07,0.0011071
70171,418,115,168,1.595e-06,0.001107
70176,418,120,168,3.7253e-09,0.0011069
70181,418,125,168,1.6298e-08,0.0011069
70186,418,130,168,1.3783e-07,0.0011068
70191,418,135,168,3.1826e-07,0.0011067
70196,418,140,168,5.4016e-08,0.0011066
70201,418,145,168,2.7938e-07,0.0011066
70206,418,150,168,1.4901e-08,0.0011065
70211,418,155,168,9.8021e-08,0.0011064
70216,418,160,168,1.9036e-06,0.0011063
70221,418,165,168,2.5587e-07,0.0011062
70392,420,0,168,1.3923e-07,0.0011036
70397,420,5,168,1.4864e-06,0.0011035
70402,420,10,168,9.3132e-09,0.0011034
70407,420,15,168,1.4901e-08,0.0011033
70412,420,20,168,7.0081e-08,0.0011033
70417,420,25,168,2.3376e-07,0.0011032
70422,420,30,168,3.8883e-08,0.0011031
70427,420,35,168,3.4597e-07,0.001103
70432,420,40,168,6.6589e-08,0.0011029
70437,420,45,168,2.631e-08,0.0011029
70442,420,50,168,5.0637e-07,0.0011028
70447,420,55,168,1.9278e-07,0.0011027
70452,420,60,168,4.2841e-08,0.0011026
70457,420,65,168,3.9115e-08,0.0011025
70462,420,70,168,3.8184e-08,0.0011025
70467,420,75,168,5.1921e-08,0.0011024
70472,420,80,168,1.1148e-05,0.0011023
70477,420,85,168,7.7612e-07,0.0011022
70482,420,90,168,1.4295e-07,0.0011022
70487,420,95,168,9.3132e-09,0.0011021
70492,420,100,168,1.0733e-07,0.001102
70497,420,105,168,1.0655e-06,0.0011019
70502,420,110,168,2.0955e-09,0.0011018
70507,420,115,168,2.1466e-07,0.0011018
70512,420,120,168,1.4854e-07,0.0011017
70517,420,125,168,3.2596e-09,0.0011016
70522,420,130,168,9.546e-08,0.0011015
70527,420,135,168,2.2119e-08,0.0011014
70532,420,140,168,1.698e-06,0.0011014
70537,420,145,168,1.0803e-07,0.0011013
70542,420,150,168,3.6787e-08,0.0011012
70547,420,155,168,2.0442e-07,0.0011012
70552,420,160,168,4.2375e-08,0.0011011
70557,420,165,168,8.5216e-08,0.001101
70728,422,0,168,3.7253e-08,0.0010984
70733,422,5,168,7.1473e-07,0.0010983
70738,422,10,168,7.8695e-08,0.0010982
70743,422,15,168,6.9383e-08,0.0010981
70748,422,20,168,2.8737e-06,0.001098
70753,422,25,168,4.8429e-08,0.001098
70758,422,30,168,2.305e-08,0.0010979
70763,422,35,168,1.7695e-08,0.0010978
70768,422,40,168,1.0211e-06,0.0010977
70773,422,45,168,1.8161e-08,0.0010977
70778,422,50,168,1.8859e-08,0.0010976
70783,422,55,168,5.8602e-06,0.0010975
70788,422,60,168,3.1337e-07,0.0010974
70793,422,65,168,8.8643e-07,0.0010973
70798,422,70,168,5.941e-07,0.0010973
70803,422,75,168,1.0915e-06,0.0010972
70808,422,80,168,3.0615e-07,0.0010971
70813,422,85,168,6.4928e-07,0.001097
70818,422,90,168,2.4214e-08,0.001097
70823,422,95,168,4.7973e-06,0.0010969
70828,422,100,168,7.6834e-09,0.0010968
70833,422,105,168,1.2503e-07,0.0010967
70838,422,110,168,3.6089e-08,0.0010966
70843,422,115,168,8.3353e-08,0.0010966
70848,422,120,168,8.6618e-07,0.0010965
70853,422,125,168,1.7695e-08,0.0010964
70858,422,130,168,1.0463e-06,0.0010963
70863,422,135,168,2.468e-08,0.0010963
70868,422,140,168,8.5914e-08,0.0010962
70873,422,145,168,3.376e-08,0.0010961
70878,422,150,168,1.7741e-07,0.001096
70883,422,155,168,9.0804e-09,0.0010959
70888,422,160,168,2.0023e-08,0.0010959
70893,422,165,168,2.4656e-07,0.0010958
71064,424,0,168,8.3819e-09,0.0010932
71069,424,5,168,2.3283e-09,0.0010931
71074,424,10,168,2.3655e-07,0.001093
71079,424,15,168,4.9312e-07,0.0010929
71084,424,20,168,1.9325e-08,0.0010929
71089,424,25,168,4.6332e-07,0.0010928
71094,424,30,168,6.0536e-09,0.0010927
71099,424,35,168,6.7055e-08,0.0010926
71104,424,40,168,3.0268e-08,0.0010925
71109,424,45,168,9.7789e-09,0.0010925
71114,424,50,168,5.844e-08,0.0010924
71119,424,55,168,1.4377e-05,0.0010923
71124,424,60,168,8.1491e-09,0.0010922
71129,424,65,168,1.3923e-06,0.0010922
71134,424,70,168,1.4203e-08,0.0010921
71139,424,75,168,4.4703e-08,0.001092
71144,424,80,168,7.5655e-07,0.0010919
71149,424,85,168,2.7939e-08,0.0010919
71154,424,90,168,2.0442e-07,0.0010918
71159,424,95,168,1.8161e-08,0.0010917
71164,424,100,168,4.3539e-08,0.0010916
71169,424,105,168,1.4953e-06,0.0010915
71174,424,110,168,2.9569e-08,0.0010915
71179,424,115,168,2.5378e-08,0.0010914
71184,424,120,168,2.7357e-07,0.0010913
71189,424,125,168,7.7107e-07,0.0010912
71194,424,130,168,1.3504e-08,0.0010912
71199,424,135,168,2.4889e-07,0.0010911
71204,424,140,168,1.7997e-07,0.001091
71209,424,145,168,6.6589e-08,0.0010909
71214,424,150,168,1.4249e-07,0.0010909
71219,424,155,168,3.136e-07,0.0010908
71224,424,160,168,2.8405e-08,0.0010907
71229,424,165,168,4.6799e-08,0.0010906
71400,426,0,168,7.4506e-09,0.001088
71405,426,5,168,3.4829e-06,0.0010879
71410,426,10,168,7.4293e-07,0.0010879
71415,426,15,168,1.5134e-08,0.0010878
71420,426,20,168,6.007e-08,0.0010877
71425,426,25,168,7.5902e-08,0.0010876
71430,426,30,168,2.1e-07,0.0010876
71435,426,35,168,5.3547e-07,0.0010875
71440,426,40,168,4.5401e-08,0.0010874
71445,426,45,168,6.5193e-09,0.0010873
71450,426,50,168,7.9162e-09,0.0010873
71455,426,55,168,2.57e-06,0.0010872
71460,426,60,168,3.8417e-08,0.0010871
71465,426,65,168,4.6544e-06,0.001087
71470,426,70,168,8.2189e-08,0.001087
71475,426,75,168,1.7299e-07,0.0010869
71480,426,80,168,5.4715e-08,0.0010868
71485,426,85,168,1.5134e-08,0.0010867
71490,426,90,168,1.9791e-08,0.0010866
71495,426,95,168,4.2608e-08,0.0010866
71500,426,100,168,6.2864e-09,0.0010865
71505,426,105,168,1.1409e-08,0.0010864
71510,426,110,168,2.468e-08,0.0010863
71515,426,115,168,7.7378e-07,0.0010863
71520,426,120,168,2.3283e-09,0.0010862
71525,426,125,168,7.312e-07,0.0010861
71530,426,130,168,3.1199e-08,0.001086
71535,426,135,168,9.8952e-08,0.001086
71540,426,140,168,4.8098e-07,0.0010859
71545,426,145,168,1.9325e-08,0.0010858
71550,426,150,168,3.376e-08,0.0010857
71555,426,155,168,9.6391e-08,0.0010857
71560,426,160,168,2.2585e-08,0.0010856
71565,426,165,168,4.7497e-08,0.0010855
71736,428,0,168,6.7521e-09,0.0010849
71741,428,5,168,4.679e-05,0.0010848
71746,428,10,168,4.947e-07,0.0010847
71751,428,15,168,8.0426e-07,0.0010847
71756,428,20,168,3.7253e-09,0.0010846
71761,428,25,168,0.0,0.0010845
71766,428,30,168,6.9849e-10,0.0010844
71771,428,35,168,2.5611e-09,0.0010844
71776,428,40,168,3.7253e-09,0.0010843
71781,428,45,168,7.4506e-09,0.0010842
71786,428,50,168,1.5367e-08,0.0010841
